POST3616661741757210;KOMENT100003192587216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3619019368188114;KOMENT100041846390827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3624275734329144;KOMENT100006035250882;KOMENT1235696180;KOMENT100037198884285;KOMENT100003192587216;KOMENT100024630458659;KOMENT100024584957495;KOMENT100001205771237;KOMENT100020528115633;;;;;;;;;;;;;;;;;;;;;;;;;
POST3633615890061795;KOMENT100006281599070;KOMENT100031002184196;KOMENT100027392328489;KOMENT100001096464544;KOMENT100007086630752;KOMENT100000508667356;KOMENT100041912357134;KOMENT100041789303945;KOMENT100007039534935;KOMENT100006336935224;KOMENT100026787939535;KOMENT100000658676492;KOMENT100005019998375;;;;;;;;;;;;;;;;;;;;
POST3650812245008826;KOMENT100001096464544;KOMENT100003192587216;KOMENT340050412751709;KOMENT100024584957495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3666264740130243;KOMENT100000366520647;KOMENT100000366520647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3735961196493930;KOMENT765413770246169;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3758058247617558;KOMENT100001309716038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3789019714521411;KOMENT100003051743722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3838963676193681;KOMENT100000467157295;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3879465502143498;KOMENT100011244819651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3897756743647707;KOMENT100000939434996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST392320437524706;KOMENT100000689692571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST3947889005301147;KOMENT100000939434996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST395881567168593;KOMENT100000569863523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4004144549675592;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4019127638177283;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4037683496321697;KOMENT1740791757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4052305014859545;KOMENT1147454849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4064939800262733;KOMENT1353382117;KOMENT1310392813;KOMENT616427802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4092330414190338;KOMENT100005357234640;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4098695440220502;KOMENT100000658676492;KOMENT1120160993;KOMENT100000510675567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4106975932725786;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4108832015873511;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4113487592074620;KOMENT100000658676492;KOMENT340050412751709;KOMENT100000658676492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST411989642224452;KOMENT100000569863523;KOMENT100000467157295;KOMENT100000569863523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4134403996649646;KOMENT1804546502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4156043094485736;KOMENT1353382117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4198215516935160;KOMENT100011228324671;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4243234099099968;KOMENT340050412751709;KOMENT745519066;KOMENT340050412751709;KOMENT1591863245;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4290008484422529;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4374334779323232;KOMENT100000618822308;KOMENT340050412751709;KOMENT100011244819651;KOMENT340050412751709;KOMENT100070105784950;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4393861327370577;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST440513146038768;KOMENT100000569863523;KOMENT100001490924986;KOMENT100000599385305;KOMENT100000569863523;KOMENT100000569863523;KOMENT100001490924986;KOMENT100000599385305;KOMENT100000569863523;KOMENT100001490924986;KOMENT100000599385305;KOMENT1353382117;;;;;;;;;;;;;;;;;;;;;;
POST4425870360836340;KOMENT100000084535011;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4440745742682135;KOMENT431224710275690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4465021503587892;KOMENT100003051743722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4468015359955173;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST448270711929678;KOMENT100004419243288;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4483220438434665;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4492739957482713;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4560646207358754;KOMENT1757484424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4592748940815147;KOMENT100000467157295;KOMENT100000159635758;KOMENT100000467157295;KOMENT100000036536514;KOMENT100000498353773;KOMENT100000467157295;KOMENT100001309716038;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;
POST4600246780065363;KOMENT100000936038901;KOMENT100000467157295;KOMENT100001578140317;KOMENT100000467157295;KOMENT100002181524861;KOMENT100000467157295;KOMENT100011244819651;KOMENT100000467157295;KOMENT100003041527777;KOMENT100000467157295;KOMENT100008308927229;KOMENT100000467157295;KOMENT100001144694050;KOMENT100000467157295;KOMENT100001144694050;KOMENT100000056162562;KOMENT100000467157295;KOMENT100011315313243;;;;;;;;;;;;;;;
POST4673080476115326;KOMENT1590396132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4689155441174496;KOMENT105718455241293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST474265489330200;KOMENT100000421457718;KOMENT340050412751709;KOMENT100000421457718;KOMENT340050412751709;KOMENT100000421457718;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4849599615130077;KOMENT100004949101477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4871928776230494;KOMENT340050412751709;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4875024709254234;KOMENT340050412751709;KOMENT100000159635758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4919425571480814;KOMENT1003631971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4924585407631497;KOMENT1647003312;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4938646152892089;KOMENT1409573070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST495686693854746;KOMENT100001869321933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST4970553776367993;KOMENT1353382117;KOMENT340050412751709;KOMENT1720283197;KOMENT340050412751709;KOMENT210028452417245;KOMENT340050412751709;KOMENT1409573070;KOMENT340050412751709;KOMENT100056617129220;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;
POST4978429328913771;KOMENT340050412751709;KOMENT340050412751709;KOMENT100011298248359;KOMENT590922507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5009508945805809;KOMENT340050412751709;KOMENT192134684147352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST501292133294202;KOMENT528744700;KOMENT340050412751709;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5036150926474944;KOMENT340050412751709;KOMENT340050412751709;KOMENT1353382117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST504977662925649;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5055823897840980;KOMENT1740791757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5101232949966741;KOMENT100001718634937;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5123043171119052;KOMENT103149188267572;KOMENT1353382117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5128330197257016;KOMENT100056617129220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5137974802959222;KOMENT1353382117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5139559316134104;KOMENT246678962153969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5168945686528800;KOMENT1353382117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5194909593932409;KOMENT745519066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST527506220672793;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5302789576477743;KOMENT140307152700856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5312486875508013;KOMENT1353382117;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5340760709347296;KOMENT340050412751709;KOMENT100001144694050;KOMENT1740791757;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5346371708786196;KOMENT100000208793913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST535978549825560;KOMENT100001828931857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST537027709653870;KOMENT100000044201003;KOMENT340050412751709;KOMENT100000044201003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST540713698057924;KOMENT100000467157295;KOMENT100004020530446;KOMENT100000942967062;KOMENT100052759364533;KOMENT100000036536514;KOMENT100001160507494;KOMENT100001144694050;KOMENT1333770393;KOMENT100064419052640;;;;;;;;;;;;;;;;;;;;;;;;
POST5450106791746020;KOMENT1740791757;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5466946296728736;KOMENT1740791757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5488701257886573;KOMENT1740791757;KOMENT100009474644935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST550156688407746;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST5515146625242036;KOMENT100064481120746;KOMENT100000467157295;KOMENT100064419052640;KOMENT100000467157295;KOMENT100017933807519;KOMENT100000467157295;KOMENT100000157135597;KOMENT100000467157295;;;;;;;;;;;;;;;;;;;;;;;;;
POST5560801420676556;KOMENT1391223816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST566526190104129;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST569840693106012;KOMENT830095138;KOMENT340050412751709;KOMENT830095138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST573052001490760;KOMENT1407745392;KOMENT100000467157295;KOMENT745519066;KOMENT100000467157295;KOMENT100001159836447;KOMENT100000467157295;KOMENT100000846219696;KOMENT100000467157295;KOMENT100061213005833;KOMENT100000467157295;KOMENT100052759364533;KOMENT100000467157295;KOMENT1333770393;KOMENT100000467157295;;;;;;;;;;;;;;;;;;;
POST573148504814443;KOMENT100001718634937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST581980220597938;KOMENT1391223816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST589102421179839;KOMENT1065316425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST594635777293170;KOMENT1409564725931242;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST597225163700898;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST598625095600117;KOMENT1740791757;KOMENT100067005280894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST606673091461984;KOMENT1740791757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST612760800853213;KOMENT100063744738036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST618751581548256;KOMENT100002964547774;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST628651403891607;KOMENT100000467157295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST631288300294584;KOMENT1740791757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST660291790727568;KOMENT1591863245;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST661890717234342;KOMENT100001826177305;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST691742044249209;KOMENT567490122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST700260263397387;KOMENT528744700;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST729472180476195;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST762381567185256;KOMENT567490122;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST766008796822533;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST778313802197608;KOMENT100004419243288;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST796243903799022;KOMENT1442297432668611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST796752133748199;KOMENT290569137724445;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST797684523654960;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST812492732174139;KOMENT585643121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST822014817888597;KOMENT717274241694603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST834854599937952;KOMENT717274241694603;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST836107806479298;KOMENT1740791757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST838896302867115;KOMENT100000467157295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST876369849119760;KOMENT100002476230883;KOMENT340050412751709;KOMENT100002476230883;KOMENT279290242095008;KOMENT100002476230883;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST900693080020770;KOMENT100000581911650;KOMENT340050412751709;KOMENT100000581911650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST914558735300871;KOMENT210028452417245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST919927624763982;KOMENT134515693226421;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST925493700874041;KOMENT340050412751709;KOMENT129122013766103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST931605516929526;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST944406682316076;KOMENT1757484424;KOMENT528744700;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST946266775463400;KOMENT100004419243288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST951219581634786;KOMENT100000581911650;KOMENT609301479089217;KOMENT1199101888;KOMENT340050412751709;KOMENT1199101888;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST992668810823196;KOMENT126762900843553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST995657577190986";KOMENT980815235265218;KOMENT340050412751709;KOMENT100000467157295;KOMENT340050412751709;KOMENT100002390281845;KOMENT100000467157295;;;;;;;;;;;;;;;;;;;;;;;;;;;
POST997931900296887;KOMENT340050412751709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
